	Target	Regulator
3141	CSNK1A1	P51532_S1382_1_1_NO_Single
3142	RBM15	P51532_S1382_1_1_NO_Single
3143	SLC9A1	P51532_S1382_1_1_NO_Single
3144	ZBP1	P51532_S1382_1_1_NO_Single
3145	HAS3	Q13263_S473_1_1_YES_Single
3146	SOBP	P51532_S1382_1_1_NO_Single
3147	PHF5A	P51532_S1382_1_1_NO_Single
3148	FAM98C	P51532_S1382_1_1_NO_Single
3149	KCTD10	P51532_S1382_1_1_NO_Single
3150	CACNA2D3	Q13263_S473_1_1_YES_Single
3151	PSMF1	P51532_S1382_1_1_NO_Single
3152	CLDN11	P51532_S1382_1_1_NO_Single
3153	ARHGAP4	P51532_S1382_1_1_NO_Single
3154	ABHD6	Q13263_S473_1_1_YES_Single
3155	PRKCZ	P51532_S1382_1_1_NO_Single
3156	TPP1	P51532_S1382_1_1_NO_Single
3157	RAB11A	P51532_S1382_1_1_NO_Single
3158	SWAP70	Q13263_S473_1_1_YES_Single
3159	TMEM134	P51532_S1382_1_1_NO_Single
3160	SLC7A11	P51532_S1382_1_1_NO_Single
3161	GIMAP6	P51532_S1382_1_1_NO_Single
3162	RBM27	P51532_S1382_1_1_NO_Single
3163	ACAT1	P51532_S1382_1_1_NO_Single
3164	CHST15	Q13263_S473_1_1_YES_Single
3165	SLC2A5	P51532_S1382_1_1_NO_Single
3166	NUP35	Q13263_S473_1_1_YES_Single
3167	EPC1	P51532_S1382_1_1_NO_Single
3168	USP45	P51532_S1382_1_1_NO_Single
3169	ANKRD42	P51532_S1382_1_1_NO_Single
3170	PSD4	P51532_S1382_1_1_NO_Single
3171	ZNF280C	P51532_S1382_1_1_NO_Single
3172	ACOT9	P51532_S1382_1_1_NO_Single
3173	ITSN1	P51532_S1382_1_1_NO_Single
3174	COL6A1	P51532_S1382_1_1_NO_Single
3175	EED	P51532_S1382_1_1_NO_Single
3176	ADAM10	P51532_S1382_1_1_NO_Single
3177	PUM1	P51532_S1382_1_1_NO_Single
3178	KSR2	Q13263_S473_1_1_YES_Single
3179	ZNF257	Q13263_S473_1_1_YES_Single
3180	USF1	Q13263_S473_1_1_YES_Single
3181	CHCHD4	Q13263_S473_1_1_YES_Single
3182	ALDH6A1	P51532_S1382_1_1_NO_Single
3183	UQCC4	P51532_S1382_1_1_NO_Single
3184	ALS2	Q13263_S473_1_1_YES_Single
3185	ST6GALNAC6	P51532_S1382_1_1_NO_Single
3186	THRA	P51532_S1382_1_1_NO_Single
3187	BUB1B	P51532_S1382_1_1_NO_Single
3188	MTCL2	P51532_S1382_1_1_NO_Single
3189	ERP27	P51532_S1382_1_1_NO_Single
3190	NDUFS2	P51532_S1382_1_1_NO_Single
3191	S100A4	P51532_S1382_1_1_NO_Single
3192	CCDC150	P51532_S1382_1_1_NO_Single
3193	WNT7A	Q13263_S473_1_1_YES_Single
3194	PISD	P51532_S1382_1_1_NO_Single
3195	HMGXB4	P51532_S1382_1_1_NO_Single
3196	C5orf22	P51532_S1382_1_1_NO_Single
3197	PIP4K2A	P51532_S1382_1_1_NO_Single
3198	FICD	Q13263_S473_1_1_YES_Single
3199	FBXO16	P51532_S1382_1_1_NO_Single
3200	MSH2	P51532_S1382_1_1_NO_Single
3201	PARP14	P51532_S1382_1_1_NO_Single
3202	UBA7	P51532_S1382_1_1_NO_Single
3203	NCAPG2	P51532_S1382_1_1_NO_Single
3204	STEAP1	Q13263_S473_1_1_YES_Single
3205	ZNF695	Q13263_S473_1_1_YES_Single
3206	ADCK1	P51532_S1382_1_1_NO_Single
3207	CMAS	Q13263_S473_1_1_YES_Single
3208	MBLAC1	P51532_S1382_1_1_NO_Single
3209	PPP1R3E	P51532_S1382_1_1_NO_Single
3210	COPZ1	P51532_S1382_1_1_NO_Single
3211	RAD17	P51532_S1382_1_1_NO_Single
3212	CP	P51532_S1382_1_1_NO_Single
3213	ZNF516	P51532_S1382_1_1_NO_Single
3214	POLR1B	P51532_S1382_1_1_NO_Single
3215	GPC6	Q13263_S473_1_1_YES_Single
3216	ATF6B	P51532_S1382_1_1_NO_Single
3217	FHIP2A	P51532_S1382_1_1_NO_Single
3218	DGCR6L	P51532_S1382_1_1_NO_Single
3219	BMP3	P51532_S1382_1_1_NO_Single
3220	G2E3	P51532_S1382_1_1_NO_Single
3221	YWHAZ	P51532_S1382_1_1_NO_Single
3222	ENTPD7	P51532_S1382_1_1_NO_Single
3223	RFK	P51532_S1382_1_1_NO_Single
3224	AGO2	P51532_S1382_1_1_NO_Single
3225	TNFRSF11A	P51532_S1382_1_1_NO_Single
3226	PSAT1	P51532_S1382_1_1_NO_Single
3227	SMAD5	P51532_S1382_1_1_NO_Single
3228	SLC22A15	P51532_S1382_1_1_NO_Single
3229	MAP1S	P51532_S1382_1_1_NO_Single
3230	LIPA	Q13263_S473_1_1_YES_Single
3231	HTRA2	P51532_S1382_1_1_NO_Single
3232	BICD1	Q13263_S473_1_1_YES_Single
3233	LTBP2	Q13263_S473_1_1_YES_Single
3234	GALNT14	P51532_S1382_1_1_NO_Single
3235	ANKZF1	P51532_S1382_1_1_NO_Single
3236	FGF9	Q13263_S473_1_1_YES_Single
3237	EDN1	P51532_S1382_1_1_NO_Single
3238	ZSWIM1	P51532_S1382_1_1_NO_Single
3239	GZMA	P51532_S1382_1_1_NO_Single
3240	TBC1D20	P51532_S1382_1_1_NO_Single
3241	SNX6	P51532_S1382_1_1_NO_Single
3242	CIBAR1	Q13263_S473_1_1_YES_Single
3243	ATP6V1E1	P51532_S1382_1_1_NO_Single
3244	DEDD	P51532_S1382_1_1_NO_Single
3245	MRPL18	P51532_S1382_1_1_NO_Single
3246	MSRA	P51532_S1382_1_1_NO_Single
3247	CORIN	P51532_S1382_1_1_NO_Single
3248	CCDC27	P51532_S1382_1_1_NO_Single
3249	SYT1	P51532_S1382_1_1_NO_Single
3250	TMTC1	P51532_S1382_1_1_NO_Single
3251	ALKAL2	P51532_S1382_1_1_NO_Single
3252	PRND	P51532_S1382_1_1_NO_Single
3253	HNRNPA2B1	Q13263_S473_1_1_YES_Single
3254	HMGN2	P51532_S1382_1_1_NO_Single
3255	LRIG1	P51532_S1382_1_1_NO_Single
3256	PLK4	P51532_S1382_1_1_NO_Single
3257	MYO3B	P51532_S1382_1_1_NO_Single
3258	CPVL	P51532_S1382_1_1_NO_Single
3259	CYP1B1	P51532_S1382_1_1_NO_Single
3260	ZNF277	Q13263_S473_1_1_YES_Single
3261	NAV1	P51532_S1382_1_1_NO_Single
3262	INHA	Q13263_S473_1_1_YES_Single
3263	TTC8	P51532_S1382_1_1_NO_Single
3264	GSS	P51532_S1382_1_1_NO_Single
3265	C1D	P51532_S1382_1_1_NO_Single
3266	PURB	Q13263_S473_1_1_YES_Single
3267	PGAP1	Q13263_S473_1_1_YES_Single
3268	KIF3C	P51532_S1382_1_1_NO_Single
3269	CBX2	P51532_S1382_1_1_NO_Single
3270	BICC1	P51532_S1382_1_1_NO_Single
3271	ELN	P51532_S1382_1_1_NO_Single
3272	BPGM	P51532_S1382_1_1_NO_Single
3273	SLC37A1	P51532_S1382_1_1_NO_Single
3274	SREBF1	P51532_S1382_1_1_NO_Single
3275	RAPGEFL1	P51532_S1382_1_1_NO_Single
3276	TMED3	P51532_S1382_1_1_NO_Single
3277	NOSIP	P51532_S1382_1_1_NO_Single
3278	NARS1	P51532_S1382_1_1_NO_Single
3279	NCKAP1L	P51532_S1382_1_1_NO_Single
3280	MELK	P51532_S1382_1_1_NO_Single
3281	FKBP14	P51532_S1382_1_1_NO_Single
3282	LY6G5C	P51532_S1382_1_1_NO_Single
3283	ZNF85	Q13263_S473_1_1_YES_Single
3284	EMILIN1	P51532_S1382_1_1_NO_Single
3285	AP2A2	P51532_S1382_1_1_NO_Single
3286	RYR2	Q13263_S473_1_1_YES_Single
3287	GABRR2	P51532_S1382_1_1_NO_Single
3288	GABRG3	P51532_S1382_1_1_NO_Single
3289	RPL35A	P51532_S1382_1_1_NO_Single
3290	SLC25A45	P51532_S1382_1_1_NO_Single
3291	NUP42	Q13263_S473_1_1_YES_Single
3292	PHF14	Q13263_S473_1_1_YES_Single
3293	SRSF1	P51532_S1382_1_1_NO_Single
3294	NSFL1C	P51532_S1382_1_1_NO_Single
3295	GPR85	P51532_S1382_1_1_NO_Single
3296	CALHM6	P51532_S1382_1_1_NO_Single
3297	GAS2L3	P51532_S1382_1_1_NO_Single
3298	SGK1	P51532_S1382_1_1_NO_Single
3299	SKI	P51532_S1382_1_1_NO_Single
3300	GSN	P51532_S1382_1_1_NO_Single
3301	TMEM67	P51532_S1382_1_1_NO_Single
3302	CASP10	P51532_S1382_1_1_NO_Single
3303	USP37	P51532_S1382_1_1_NO_Single
3304	RORA	Q13263_S473_1_1_YES_Single
3305	SRP72	P51532_S1382_1_1_NO_Single
3306	CABLES1	P51532_S1382_1_1_NO_Single
3307	TMEM108	P51532_S1382_1_1_NO_Single
3308	MFAP3L	Q13263_S473_1_1_YES_Single
3309	NFIA	Q13263_S473_1_1_YES_Single
3310	MYRIP	P51532_S1382_1_1_NO_Single
3311	ID1	P51532_S1382_1_1_NO_Single
3312	ZNF443	Q13263_S473_1_1_YES_Single
3313	NRXN3	P51532_S1382_1_1_NO_Single
3314	IQSEC1	Q13263_S473_1_1_YES_Single
3315	TAF4B	P51532_S1382_1_1_NO_Single
3316	N4BP1	P51532_S1382_1_1_NO_Single
3317	FLOT2	P51532_S1382_1_1_NO_Single
3318	MSN	Q13263_S473_1_1_YES_Single
3319	GRSF1	P51532_S1382_1_1_NO_Single
3320	FILIP1L	Q13263_S473_1_1_YES_Single
3321	ARHGAP11A	P51532_S1382_1_1_NO_Single
3322	AFTPH	P51532_S1382_1_1_NO_Single
3323	C2orf69	P51532_S1382_1_1_NO_Single
3324	BEND5	P51532_S1382_1_1_NO_Single
3325	GIT2	Q13263_S473_1_1_YES_Single
3326	OAS1	P51532_S1382_1_1_NO_Single
3327	ARSJ	P51532_S1382_1_1_NO_Single
3328	PPP1R8	P51532_S1382_1_1_NO_Single
3329	CCT6B	P51532_S1382_1_1_NO_Single
3330	RET	P51532_S1382_1_1_NO_Single
3331	CAVIN2	P51532_S1382_1_1_NO_Single
3332	TMEM59	P51532_S1382_1_1_NO_Single
3333	HOXD3	P51532_S1382_1_1_NO_Single
3334	DUSP12	P51532_S1382_1_1_NO_Single
3335	CIR1	P51532_S1382_1_1_NO_Single
3336	PLAU	P51532_S1382_1_1_NO_Single
3337	FAM53B	P51532_S1382_1_1_NO_Single
3338	HOXB6	P51532_S1382_1_1_NO_Single
3339	CDCA7	Q13263_S473_1_1_YES_Single
3340	KIF5B	Q13263_S473_1_1_YES_Single
3341	HEMK1	P51532_S1382_1_1_NO_Single
3342	KY	P51532_S1382_1_1_NO_Single
3343	USP53	P51532_S1382_1_1_NO_Single
3344	CCNH	P51532_S1382_1_1_NO_Single
3345	NRDE2	P51532_S1382_1_1_NO_Single
3346	TNFAIP6	P51532_S1382_1_1_NO_Single
3347	MARK2	Q13263_S473_1_1_YES_Single
3348	MIA2	P51532_S1382_1_1_NO_Single
3349	LST1	P51532_S1382_1_1_NO_Single
3350	BAALC	P51532_S1382_1_1_NO_Single
3351	CROT	Q13263_S473_1_1_YES_Single
3352	CADPS2	Q13263_S473_1_1_YES_Single
3353	BLTP2	P51532_S1382_1_1_NO_Single
3354	PRRG1	P51532_S1382_1_1_NO_Single
3355	AK9	P51532_S1382_1_1_NO_Single
3356	TTYH2	P51532_S1382_1_1_NO_Single
3357	PSMB6	P51532_S1382_1_1_NO_Single
3358	CPEB2	Q13263_S473_1_1_YES_Single
3359	TSC22D1	Q13263_S473_1_1_YES_Single
3360	IL1R2	P51532_S1382_1_1_NO_Single
3361	CASP8	P51532_S1382_1_1_NO_Single
3362	APOL1	P51532_S1382_1_1_NO_Single
3363	PUS3	P51532_S1382_1_1_NO_Single
3364	SCAP	P51532_S1382_1_1_NO_Single
3365	PPP1R3B	Q13263_S473_1_1_YES_Single
3366	GALNT11	P51532_S1382_1_1_NO_Single
3367	PPP1R13B	P51532_S1382_1_1_NO_Single
3368	MOSPD3	P51532_S1382_1_1_NO_Single
3369	MCM6	P51532_S1382_1_1_NO_Single
3370	BTK	P51532_S1382_1_1_NO_Single
3371	GAR1	P51532_S1382_1_1_NO_Single
3372	FN3K	P51532_S1382_1_1_NO_Single
3373	FAM114A1	P51532_S1382_1_1_NO_Single
3374	PILRA	Q13263_S473_1_1_YES_Single
3375	CNPY3	P51532_S1382_1_1_NO_Single
3376	RPL37	Q13263_S473_1_1_YES_Single
3377	BRD8	P51532_S1382_1_1_NO_Single
3378	DHX35	P51532_S1382_1_1_NO_Single
3379	CATSPERE	Q13263_S473_1_1_YES_Single
3380	TMC6	P51532_S1382_1_1_NO_Single
3381	NALF1	P51532_S1382_1_1_NO_Single
3382	TSHZ3	P51532_S1382_1_1_NO_Single
3383	TBRG4	P51532_S1382_1_1_NO_Single
3384	PDCD7	P51532_S1382_1_1_NO_Single
3385	IARS1	Q13263_S473_1_1_YES_Single
3386	DMTF1	P51532_S1382_1_1_NO_Single
3387	NPR1	P51532_S1382_1_1_NO_Single
3388	SAMD4B	P51532_S1382_1_1_NO_Single
3389	GALC	P51532_S1382_1_1_NO_Single
3390	ARCN1	P51532_S1382_1_1_NO_Single
3391	BUB3	P51532_S1382_1_1_NO_Single
3392	BAZ2A	P51532_S1382_1_1_NO_Single
3393	MAIP1	Q13263_S473_1_1_YES_Single
3394	BLTP1	P51532_S1382_1_1_NO_Single
3395	IL2RB	P51532_S1382_1_1_NO_Single
3396	HACD2	P51532_S1382_1_1_NO_Single
3397	SESN2	P51532_S1382_1_1_NO_Single
3398	CIB2	P51532_S1382_1_1_NO_Single
3399	DLG1	P51532_S1382_1_1_NO_Single
3400	CA14	P51532_S1382_1_1_NO_Single
3401	MYD88	P51532_S1382_1_1_NO_Single
3402	TEX30	P51532_S1382_1_1_NO_Single
3403	DENR	P51532_S1382_1_1_NO_Single
3404	CCDC91	P51532_S1382_1_1_NO_Single
3405	TMED5	P51532_S1382_1_1_NO_Single
3406	NSMAF	P51532_S1382_1_1_NO_Single
3407	LMBRD1	P51532_S1382_1_1_NO_Single
3408	TAGLN2	P51532_S1382_1_1_NO_Single
3409	TBC1D9	P51532_S1382_1_1_NO_Single
3410	PIEZO2	P51532_S1382_1_1_NO_Single
3411	GNAI2	P51532_S1382_1_1_NO_Single
3412	SNX19	Q13263_S473_1_1_YES_Single
3413	MSANTD3	P51532_S1382_1_1_NO_Single
3414	IFIT3	P51532_S1382_1_1_NO_Single
3415	CLASP2	P51532_S1382_1_1_NO_Single
3416	MKNK1	P51532_S1382_1_1_NO_Single
3417	SYT13	P51532_S1382_1_1_NO_Single
3418	MGST2	P51532_S1382_1_1_NO_Single
3419	CDH3	P51532_S1382_1_1_NO_Single
3420	PRXL2C	P51532_S1382_1_1_NO_Single
3421	ADGRG5	P51532_S1382_1_1_NO_Single
3422	RAPGEF1	Q13263_S473_1_1_YES_Single
3423	OIP5	P51532_S1382_1_1_NO_Single
3424	ADAR	Q13263_S473_1_1_YES_Single
3425	NRP1	Q13263_S473_1_1_YES_Single
3426	BNIP1	P51532_S1382_1_1_NO_Single
3427	UNC5CL	P51532_S1382_1_1_NO_Single
3428	PIGC	P51532_S1382_1_1_NO_Single
3429	DEPDC7	P51532_S1382_1_1_NO_Single
3430	CROCC	Q13263_S473_1_1_YES_Single
3431	C9orf153	P51532_S1382_1_1_NO_Single
3432	ZNF292	P51532_S1382_1_1_NO_Single
3433	CXCL10	P51532_S1382_1_1_NO_Single
3434	CRB2	P51532_S1382_1_1_NO_Single
3435	PLCXD2	P51532_S1382_1_1_NO_Single
3436	SCARF1	P51532_S1382_1_1_NO_Single
3437	MEIS1	Q13263_S473_1_1_YES_Single
3438	CSDC2	P51532_S1382_1_1_NO_Single
3439	MATN2	P51532_S1382_1_1_NO_Single
3440	EXOSC6	P51532_S1382_1_1_NO_Single
3441	NEK2	P51532_S1382_1_1_NO_Single
3442	ZNF44	P51532_S1382_1_1_NO_Single
3443	LARP7	Q13263_S473_1_1_YES_Single
3444	SNX20	P51532_S1382_1_1_NO_Single
3445	POLK	P51532_S1382_1_1_NO_Single
3446	RABGAP1	P51532_S1382_1_1_NO_Single
3447	MANBA	P51532_S1382_1_1_NO_Single
3448	DDX50	P42224_S727_1_1_YES_Single
3449	MAP4	P51532_S1382_1_1_NO_Single
3450	STK32C	Q13263_S473_1_1_YES_Single
3451	NIPAL1	P51532_S1382_1_1_NO_Single
3452	MDC1	P51532_S1382_1_1_NO_Single
3453	COX17	P51532_S1382_1_1_NO_Single
3454	TMOD2	P51532_S1382_1_1_NO_Single
3455	FXR2	P51532_S1382_1_1_NO_Single
3456	FGF2	P51532_S1382_1_1_NO_Single
3457	KCNG1	P51532_S1382_1_1_NO_Single
3458	PHF13	P51532_S1382_1_1_NO_Single
3459	BMPR1B	P51532_S1382_1_1_NO_Single
3460	LDB2	Q13263_S473_1_1_YES_Single
3461	DDX23	P51532_S1382_1_1_NO_Single
3462	ZNF692	P51532_S1382_1_1_NO_Single
3463	SFT2D1	P51532_S1382_1_1_NO_Single
3464	NPL	Q13263_S473_1_1_YES_Single
3465	OSBPL8	P51532_S1382_1_1_NO_Single
3466	TBC1D31	P51532_S1382_1_1_NO_Single
3467	MPZL3	P51532_S1382_1_1_NO_Single
3468	FRMD4A	P51532_S1382_1_1_NO_Single
3469	CCL2	P51532_S1382_1_1_NO_Single
3470	RCL1	P51532_S1382_1_1_NO_Single
3471	CIITA	P51532_S1382_1_1_NO_Single
3472	LOXL3	P51532_S1382_1_1_NO_Single
3473	TMCC1	Q13263_S473_1_1_YES_Single
3474	PDCD4	P51532_S1382_1_1_NO_Single
3475	UBASH3A	P51532_S1382_1_1_NO_Single
3476	FXN	P51532_S1382_1_1_NO_Single
3477	NR1H2	P51532_S1382_1_1_NO_Single
3478	POFUT1	P51532_S1382_1_1_NO_Single
3479	MARCHF2	P51532_S1382_1_1_NO_Single
3480	ADGRE2	P51532_S1382_1_1_NO_Single
3481	PCNX4	Q13263_S473_1_1_YES_Single
3482	PPP4R1	P51532_S1382_1_1_NO_Single
3483	PRKCE	P51532_S1382_1_1_NO_Single
3484	CACTIN	P51532_S1382_1_1_NO_Single
3485	FCHSD2	P51532_S1382_1_1_NO_Single
3486	ARL13B	P51532_S1382_1_1_NO_Single
3487	YAF2	P51532_S1382_1_1_NO_Single
3488	SHE	P51532_S1382_1_1_NO_Single
3489	EVI5L	P51532_S1382_1_1_NO_Single
3490	ZNF732	P51532_S1382_1_1_NO_Single
3491	NAIF1	P51532_S1382_1_1_NO_Single
3492	MFHAS1	Q13263_S473_1_1_YES_Single
3493	STK24	P51532_S1382_1_1_NO_Single
3494	TFAP2C	Q13263_S473_1_1_YES_Single
3495	PPP1CC	P51532_S1382_1_1_NO_Single
3496	RPL15	P51532_S1382_1_1_NO_Single
3497	EPOR	P51532_S1382_1_1_NO_Single
3498	MRPL16	P51532_S1382_1_1_NO_Single
3499	SLC19A3	Q13263_S473_1_1_YES_Single
3500	PANK1	P51532_S1382_1_1_NO_Single
3501	RASGEF1C	P51532_S1382_1_1_NO_Single
3502	CCDC82	P51532_S1382_1_1_NO_Single
3503	PRMT6	P51532_S1382_1_1_NO_Single
3504	SLCO3A1	P51532_S1382_1_1_NO_Single
3505	HSF2	P51532_S1382_1_1_NO_Single
3506	ANXA2R	Q13263_S473_1_1_YES_Single
3507	POLR2D	P51532_S1382_1_1_NO_Single
3508	C2orf49	P51532_S1382_1_1_NO_Single
3509	NFATC3	P51532_S1382_1_1_NO_Single
3510	RPL13	P51532_S1382_1_1_NO_Single
3511	PRELID2	P51532_S1382_1_1_NO_Single
3512	XPOT	P51532_S1382_1_1_NO_Single
3513	MTMR4	P51532_S1382_1_1_NO_Single
3514	SHQ1	Q13263_S473_1_1_YES_Single
3515	KIAA0513	P51532_S1382_1_1_NO_Single
3516	DAPK1	Q13263_S473_1_1_YES_Single
3517	MPDZ	P51532_S1382_1_1_NO_Single
3518	MORC3	P51532_S1382_1_1_NO_Single
3519	DNAJB14	P51532_S1382_1_1_NO_Single
3520	ELOVL6	P51532_S1382_1_1_NO_Single
3521	CRK	P51532_S1382_1_1_NO_Single
3522	SLC25A12	P51532_S1382_1_1_NO_Single
3523	CPNE3	P51532_S1382_1_1_NO_Single
3524	BORCS5	P51532_S1382_1_1_NO_Single
3525	FBXO10	P51532_S1382_1_1_NO_Single
3526	RFNG	P51532_S1382_1_1_NO_Single
3527	EFNA1	P51532_S1382_1_1_NO_Single
3528	NABP2	P51532_S1382_1_1_NO_Single
3529	EPB41L2	P51532_S1382_1_1_NO_Single
3530	UNC13B	Q13263_S473_1_1_YES_Single
3531	TM9SF4	P51532_S1382_1_1_NO_Single
3532	PSMC4	P51532_S1382_1_1_NO_Single
3533	UBAP1	P51532_S1382_1_1_NO_Single
3534	C1RL	P51532_S1382_1_1_NO_Single
3535	SLC25A19	P51532_S1382_1_1_NO_Single
3536	RALBP1	P51532_S1382_1_1_NO_Single
3537	ZNF862	P51532_S1382_1_1_NO_Single
3538	CBLL1	Q13263_S473_1_1_YES_Single
3539	TNPO2	P51532_S1382_1_1_NO_Single
3540	MITF	P51532_S1382_1_1_NO_Single
3541	SRSF10	P67809_S165_1_1_NO_Single
3542	HMGXB3	P51532_S1382_1_1_NO_Single
3543	CILK1	P51532_S1382_1_1_NO_Single
3544	GGA2	P51532_S1382_1_1_NO_Single
3545	SDHC	P51532_S1382_1_1_NO_Single
3546	TBC1D16	P51532_S1382_1_1_NO_Single
3547	CYP11A1	P51532_S1382_1_1_NO_Single
3548	CCDC32	P51532_S1382_1_1_NO_Single
3549	HNRNPR	P51532_S1382_1_1_NO_Single
3550	BLZF1	P51532_S1382_1_1_NO_Single
3551	C19orf25	P51532_S1382_1_1_NO_Single
3552	ARHGAP42	P51532_S1382_1_1_NO_Single
3553	MPHOSPH9	Q13263_S473_1_1_YES_Single
3554	ELOVL5	P51532_S1382_1_1_NO_Single
3555	CAVIN1	P51532_S1382_1_1_NO_Single
3556	LRRC27	P51532_S1382_1_1_NO_Single
3557	INPP4A	P51532_S1382_1_1_NO_Single
3558	PLEKHA3	P51532_S1382_1_1_NO_Single
3559	TSC22D4	P51532_S1382_1_1_NO_Single
3560	EXOC5	P51532_S1382_1_1_NO_Single
3561	CDK19	P51532_S1382_1_1_NO_Single
3562	SPRED3	P51532_S1382_1_1_NO_Single
3563	ADRA2A	Q13263_S473_1_1_YES_Single
3564	SIPA1L1	P51532_S1382_1_1_NO_Single
3565	MBP	P51532_S1382_1_1_NO_Single
3566	KMT2D	P51532_S1382_1_1_NO_Single
3567	TCIM	Q13263_S473_1_1_YES_Single
3568	DESI1	P51532_S1382_1_1_NO_Single
3569	RWDD2A	P51532_S1382_1_1_NO_Single
3570	CEP85	P51532_S1382_1_1_NO_Single
3571	HGD	P51532_S1382_1_1_NO_Single
3572	ANKRD13B	P51532_S1382_1_1_NO_Single
3573	C1orf159	P51532_S1382_1_1_NO_Single
3574	CBX6	P51532_S1382_1_1_NO_Single
3575	BLNK	P51532_S1382_1_1_NO_Single
3576	LIMK1	Q13263_S473_1_1_YES_Single
3577	ZNF629	P51532_S1382_1_1_NO_Single
3578	FERMT3	P51532_S1382_1_1_NO_Single
3579	KIAA1217	P51532_S1382_1_1_NO_Single
3580	TRNAU1AP	P51532_S1382_1_1_NO_Single
3581	WIPI1	P51532_S1382_1_1_NO_Single
3582	SASH1	Q13263_S473_1_1_YES_Single
3583	ATXN7L1	P51532_S1382_1_1_NO_Single
3584	ZNF266	P51532_S1382_1_1_NO_Single
3585	ARL4D	P51532_S1382_1_1_NO_Single
3586	TSN	Q13263_S473_1_1_YES_Single
3587	LTV1	P51532_S1382_1_1_NO_Single
3588	MED26	P51532_S1382_1_1_NO_Single
3589	DLX3	P51532_S1382_1_1_NO_Single
3590	SCYL2	P51532_S1382_1_1_NO_Single
3591	TTLL9	P51532_S1382_1_1_NO_Single
3592	SH3GL3	Q13263_S473_1_1_YES_Single
3593	SNED1	Q13263_S473_1_1_YES_Single
3594	NTM	P51532_S1382_1_1_NO_Single
3595	CDC26	P51532_S1382_1_1_NO_Single
3596	TSPAN5	P51532_S1382_1_1_NO_Single
3597	NLN	Q13263_S473_1_1_YES_Single
3598	SEC61G	P51532_S1382_1_1_NO_Single
3599	RNF135	P51532_S1382_1_1_NO_Single
3600	ZNF107	Q13263_S473_1_1_YES_Single
3601	HDAC5	P51532_S1382_1_1_NO_Single
3602	RAD51AP1	Q13263_S473_1_1_YES_Single
3603	AGAP3	P51532_S1382_1_1_NO_Single
3604	CLCF1	P51532_S1382_1_1_NO_Single
3605	ALOX12B	P51532_S1382_1_1_NO_Single
3606	GEMIN6	P51532_S1382_1_1_NO_Single
3607	CLEC11A	P51532_S1382_1_1_NO_Single
3608	ERP44	P51532_S1382_1_1_NO_Single
3609	BCORL1	Q13263_S473_1_1_YES_Single
3610	CHST2	P51532_S1382_1_1_NO_Single
3611	MTA2	P51532_S1382_1_1_NO_Single
3612	TSFM	P51532_S1382_1_1_NO_Single
3613	OPA3	P51532_S1382_1_1_NO_Single
3614	MSRB2	Q13263_S473_1_1_YES_Single
3615	EIF5A	P51532_S1382_1_1_NO_Single
3616	ABCE1	P51532_S1382_1_1_NO_Single
3617	PSME4	P51532_S1382_1_1_NO_Single
3618	CTSD	P51532_S1382_1_1_NO_Single
3619	HDAC4	Q13263_S473_1_1_YES_Single
3620	GPATCH11	P51532_S1382_1_1_NO_Single
3621	FAM174B	P51532_S1382_1_1_NO_Single
3622	EBAG9	P51532_S1382_1_1_NO_Single
3623	MRPS5	P51532_S1382_1_1_NO_Single
3624	TPRKB	P51532_S1382_1_1_NO_Single
3625	ZNF25	Q13263_S473_1_1_YES_Single
3626	XBP1	P51532_S1382_1_1_NO_Single
3627	ZC3H13	P51532_S1382_1_1_NO_Single
3628	PSKH1	P51532_S1382_1_1_NO_Single
3629	ETV5	P51532_S1382_1_1_NO_Single
3630	ZNF212	P51532_S1382_1_1_NO_Single
3631	ZNF626	P51532_S1382_1_1_NO_Single
3632	DEPDC5	P51532_S1382_1_1_NO_Single
3633	ZNF18	P51532_S1382_1_1_NO_Single
3634	RNF138	P51532_S1382_1_1_NO_Single
3635	OPN3	P51532_S1382_1_1_NO_Single
3636	ADGRG1	P51532_S1382_1_1_NO_Single
3637	SEMA4B	P42224_S727_1_1_YES_Single
3638	CDYL2	P51532_S1382_1_1_NO_Single
3639	XRN1	P51532_S1382_1_1_NO_Single
3640	CDK5RAP3	P51532_S1382_1_1_NO_Single
3641	IFRD1	P51532_S1382_1_1_NO_Single
3642	ZFYVE21	P51532_S1382_1_1_NO_Single
3643	PRSS27	P51532_S1382_1_1_NO_Single
3644	ADAMTS14	P51532_S1382_1_1_NO_Single
3645	NEGR1	Q13263_S473_1_1_YES_Single
3646	VRK3	P51532_S1382_1_1_NO_Single
3647	ZSWIM5	Q13263_S473_1_1_YES_Single
3648	ATP2C1	P51532_S1382_1_1_NO_Single
3649	CD274	P51532_S1382_1_1_NO_Single
3650	ZNF77	P51532_S1382_1_1_NO_Single
3651	RANBP9	P51532_S1382_1_1_NO_Single
3652	PRICKLE1	P51532_S1382_1_1_NO_Single
3653	NUAK2	P51532_S1382_1_1_NO_Single
3654	MTHFS	P51532_S1382_1_1_NO_Single
3655	TADA2B	P51532_S1382_1_1_NO_Single
3656	WDR18	P51532_S1382_1_1_NO_Single
3657	PCNT	P51532_S1382_1_1_NO_Single
3658	ZFPM2	P51532_S1382_1_1_NO_Single
3659	PPIL3	P51532_S1382_1_1_NO_Single
3660	TNFAIP8L2	P51532_S1382_1_1_NO_Single
